ticker,company_name,statement,fiscal_year_end,FreeCashFlow,RepurchaseOfCapitalStock,RepaymentOfDebt,IssuanceOfDebt,IssuanceOfCapitalStock,CapitalExpenditure,EndCashPosition,OtherCashAdjustmentOutsideChangeinCash,BeginningCashPosition,EffectOfExchangeRateChanges,ChangesInCash,FinancingCashFlow,NetOtherFinancingCharges,InterestPaidCFF,CashDividendsPaid,CommonStockDividendPaid,NetCommonStockIssuance,CommonStockPayments,CommonStockIssuance,NetIssuancePaymentsOfDebt,NetShortTermDebtIssuance,NetLongTermDebtIssuance,LongTermDebtPayments,LongTermDebtIssuance,InvestingCashFlow,NetOtherInvestingChanges,DividendsReceivedCFI,NetBusinessPurchaseAndSale,SaleOfBusiness,PurchaseOfBusiness,NetPPEPurchaseAndSale,SaleOfPPE,PurchaseOfPPE,OperatingCashFlow,TaxesRefundPaid,InterestPaidCFO,DividendReceivedCFO,ChangeInWorkingCapital,ChangeInOtherCurrentAssets,OtherNonCashItems,StockBasedCompensation,ProvisionandWriteOffofAssets,DepreciationAndAmortization,Depreciation,GainLossOnInvestmentSecurities,NetIncomeFromContinuingOperations,ChangeInPayable,ChangeInInventory,ChangeInReceivables,DeferredTax,AmortizationCashFlow,NetInvestmentPurchaseAndSale,SaleOfInvestment,PurchaseOfInvestment,NetIntangiblesPurchaseAndSale,SaleOfIntangibles,PurchaseOfIntangibles,InterestReceivedCFO,PensionAndEmployeeBenefitExpense,CapitalExpenditureReported,CashFlowFromContinuingFinancingActivities,ProceedsFromStockOptionExercised,ShortTermDebtPayments,ShortTermDebtIssuance,CashFlowFromContinuingInvestingActivities,CashFlowFromContinuingOperatingActivities,ChangeInOtherWorkingCapital,ChangeInPayablesAndAccruedExpense,ChangeInAccountPayable,ChangesInAccountReceivables,AssetImpairmentCharge,DeferredIncomeTax,DepreciationAmortizationDepletion,AmortizationOfIntangibles,OperatingGainsLosses,EarningsLossesFromEquityInvestments,NetForeignCurrencyExchangeGainLoss,GainLossOnSaleOfBusiness,OtherCashAdjustmentInsideChangeinCash,NetInvestmentPropertiesPurchaseAndSale,SaleOfInvestmentProperties,PurchaseOfInvestmentProperties,ChangeInOtherCurrentLiabilities,ChangeInPrepaidAssets,GainLossOnSaleOfPPE,ChangeInAccruedExpense,InterestReceivedCFI,AmortizationOfSecurities,InterestPaidSupplementalData,IncomeTaxPaidSupplementalData,CashFromDiscontinuedFinancingActivities,CashFromDiscontinuedInvestingActivities,CashFromDiscontinuedOperatingActivities,DividendPaidCFO
ORA.PA,Orange,cash_flow,2022-12-31,2458000000.0,,,1809000000.0,,-8777000000.0,6004000000.0,-61000000.0,8621000000.0,-61000000.0,-2556000000.0,-3343000000.0,457000000.0,,-1861000000.0,-1861000000.0,,,,-130000000.0,-400000000.0,270000000.0,-1539000000.0,1809000000.0,-10448000000.0,1000000.0,,-10000000.0,0.0,-10000000.0,-8283000000.0,494000000.0,-8777000000.0,11235000000.0,-2939000000.0,-963000000.0,13000000.0,-792000000.0,-692000000.0,1005000000.0,14000000.0,-133000000.0,8542000000.0,8542000000.0,-74000000.0,2617000000.0,297000000.0,-108000000.0,-289000000.0,3147000000.0,,-2156000000.0,192000000.0,-2348000000.0,,,,,,,-3344000000.0,,,,-10447000000.0,11235000000.0,-692000000.0,297000000.0,297000000.0,-289000000.0,927000000.0,3147000000.0,8542000000.0,,-154000000.0,2000000.0,28000000.0,,,,,,,,-159000000.0,,,107000000.0,,,,,,
ORA.PA,Orange,cash_flow,2021-12-31,,,,,,,,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2452000000.0,,,,,,,,,,,,,,,,-4833000000.0,,,,-5977000000.0,11237000000.0,-152000000.0,36000000.0,36000000.0,64000000.0,3810000000.0,2888000000.0,8555000000.0,,-2542000000.0,-3000000.0,,,,,,,,,,,,84000000.0,,,,,,
RI.PA,Pernod Ricard,cash_flow,2025-06-30,1121000000.0,,-2052000000.0,978000000.0,,-667000000.0,1829000000.0,,2683000000.0,275000000.0,-1129000000.0,-2396000000.0,3000000.0,,-1201000000.0,,-11000000.0,,,-1074000000.0,,-1074000000.0,-2052000000.0,978000000.0,-521000000.0,,,,,,12000000.0,12000000.0,,1788000000.0,-417000000.0,-443000000.0,,-470000000.0,20000000.0,457000000.0,25000000.0,-42000000.0,422000000.0,422000000.0,-96000000.0,1626000000.0,-76000000.0,-349000000.0,-65000000.0,574000000.0,,134000000.0,308000000.0,-174000000.0,,,,17000000.0,,-667000000.0,,,,,,,,,,,,,,,,,31000000.0,,0.0,,,,,,,,,,,,,,,
RI.PA,Pernod Ricard,cash_flow,2024-06-30,954000000.0,,-1357000000.0,2815000000.0,,-773000000.0,2683000000.0,,1609000000.0,232000000.0,842000000.0,-209000000.0,,,-1208000000.0,,-334000000.0,,,1458000000.0,,1458000000.0,-1357000000.0,2815000000.0,-676000000.0,,,,,,8000000.0,8000000.0,,1727000000.0,-547000000.0,-355000000.0,,-768000000.0,,414000000.0,45000000.0,-37000000.0,441000000.0,441000000.0,-287000000.0,1476000000.0,,,,766000000.0,,89000000.0,334000000.0,-245000000.0,-765000000.0,8000000.0,-773000000.0,19000000.0,,-773000000.0,,,,,,,,,,,,,,,,,17000000.0,,0.0,,,,,,,,,,,,,,,
RI.PA,Pernod Ricard,cash_flow,2023-06-30,1331000000.0,,-845000000.0,1702000000.0,,-702000000.0,1609000000.0,,2527000000.0,-103000000.0,-815000000.0,-1117000000.0,,,-1072000000.0,,-786000000.0,,,857000000.0,,857000000.0,-845000000.0,1702000000.0,-1731000000.0,,,,,,100000000.0,100000000.0,,2033000000.0,-654000000.0,-292000000.0,,-568000000.0,68000000.0,247000000.0,44000000.0,-74000000.0,417000000.0,417000000.0,-81000000.0,2262000000.0,611000000.0,-748000000.0,-499000000.0,651000000.0,,-1129000000.0,30000000.0,-1159000000.0,-602000000.0,100000000.0,-702000000.0,4000000.0,,-702000000.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
RI.PA,Pernod Ricard,cash_flow,2022-06-30,1788000000.0,,-493000000.0,1564000000.0,,-506000000.0,2527000000.0,-1000000.0,2078000000.0,42000000.0,408000000.0,-683000000.0,,,-826000000.0,,-813000000.0,,,1071000000.0,,1071000000.0,-493000000.0,1564000000.0,-1203000000.0,1000000.0,,0.0,,,25000000.0,25000000.0,,2294000000.0,-619000000.0,-275000000.0,,-252000000.0,,256000000.0,40000000.0,7000000.0,381000000.0,381000000.0,-3000000.0,1996000000.0,,,,676000000.0,,-723000000.0,12000000.0,-735000000.0,-481000000.0,25000000.0,-506000000.0,48000000.0,,-506000000.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
PUB.PA,Publicis,cash_flow,2025-12-31,2693000000.0,,-757000000.0,1249000000.0,,-250000000.0,4030000000.0,,3642000000.0,-603000000.0,991000000.0,-1012000000.0,105000000.0,-183000000.0,-903000000.0,,-147000000.0,,,492000000.0,,492000000.0,-757000000.0,1249000000.0,-940000000.0,,,-669000000.0,1000000.0,-670000000.0,-249000000.0,1000000.0,-250000000.0,2943000000.0,-536000000.0,,5000000.0,234000000.0,,140000000.0,89000000.0,,732000000.0,131000000.0,7000000.0,1661000000.0,2438000000.0,-208000000.0,-1996000000.0,577000000.0,601000000.0,-22000000.0,,-22000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUB.PA,Publicis,cash_flow,2024-12-31,2063000000.0,,-603000000.0,1000000.0,,-238000000.0,3642000000.0,,4249000000.0,215000000.0,-822000000.0,-2007000000.0,166000000.0,-189000000.0,-853000000.0,,-148000000.0,,,-602000000.0,,-602000000.0,-603000000.0,1000000.0,-1116000000.0,,,-915000000.0,0.0,-915000000.0,-235000000.0,3000000.0,-238000000.0,2301000000.0,-655000000.0,,4000000.0,-161000000.0,,,91000000.0,,729000000.0,132000000.0,-13000000.0,1669000000.0,908000000.0,-34000000.0,-1035000000.0,549000000.0,597000000.0,34000000.0,34000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUB.PA,Publicis,cash_flow,2023-12-31,1868000000.0,,-502000000.0,5000000.0,,-180000000.0,4249000000.0,,4615000000.0,-311000000.0,-55000000.0,-1755000000.0,188000000.0,-178000000.0,-726000000.0,,-189000000.0,,,-497000000.0,,-497000000.0,-502000000.0,5000000.0,-348000000.0,,,-183000000.0,11000000.0,-194000000.0,-178000000.0,2000000.0,-180000000.0,2048000000.0,-669000000.0,,7000000.0,-9000000.0,,1000000.0,85000000.0,,903000000.0,130000000.0,-1000000.0,1322000000.0,2316000000.0,-22000000.0,-2303000000.0,415000000.0,620000000.0,13000000.0,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUB.PA,Publicis,cash_flow,2022-12-31,2219000000.0,,-10000000.0,0.0,,-198000000.0,4615000000.0,,3647000000.0,300000000.0,668000000.0,-1000000000.0,81000000.0,-188000000.0,-603000000.0,,41000000.0,,,-10000000.0,,-10000000.0,-10000000.0,0.0,-749000000.0,,,-566000000.0,,-566000000.0,-194000000.0,4000000.0,-198000000.0,2417000000.0,-430000000.0,,3000000.0,-5000000.0,,103000000.0,64000000.0,,822000000.0,141000000.0,103000000.0,1222000000.0,751000000.0,-46000000.0,-710000000.0,431000000.0,681000000.0,11000000.0,11000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUB.PA,Publicis,cash_flow,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,90000000.0,,,,,,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNO.PA,Renault,cash_flow,2025-12-31,-705000000.0,,-2290000000.0,1383000000.0,,-3044000000.0,20014000000.0,,22542000000.0,-235000000.0,-2293000000.0,-1335000000.0,351000000.0,,-635000000.0,-635000000.0,-64000000.0,,,-907000000.0,,-907000000.0,-2290000000.0,1383000000.0,-3297000000.0,,,-56000000.0,,-56000000.0,-1489000000.0,71000000.0,-1560000000.0,2339000000.0,-682000000.0,-328000000.0,28000000.0,577000000.0,-76000000.0,-4199000000.0,,731000000.0,4239000000.0,4239000000.0,9437000000.0,-10795000000.0,723000000.0,-152000000.0,-384000000.0,522000000.0,,-268000000.0,19000000.0,-287000000.0,-1422000000.0,,-1422000000.0,272000000.0,,-62000000.0,,,,,,,,,,,,,,,,,,,,,,,466000000.0,,,,,,,,,,,
RNO.PA,Renault,cash_flow,2024-12-31,4111000000.0,,-1578000000.0,0.0,,-3050000000.0,22542000000.0,,20677000000.0,-27000000.0,1892000000.0,-3234000000.0,-850000000.0,,-536000000.0,-536000000.0,-159000000.0,,,-1578000000.0,,-1578000000.0,-1578000000.0,0.0,-2035000000.0,-88000000.0,,-282000000.0,,-282000000.0,-1580000000.0,94000000.0,-1674000000.0,7161000000.0,-744000000.0,-321000000.0,222000000.0,1096000000.0,-212000000.0,-5017000000.0,,-100000000.0,3183000000.0,3183000000.0,832000000.0,891000000.0,865000000.0,-698000000.0,218000000.0,647000000.0,,1203000000.0,1648000000.0,-445000000.0,-1288000000.0,,-1288000000.0,429000000.0,,-88000000.0,,,,,,,,,,,,,,,,,,,,,,,923000000.0,,,,,,,,,,,
RNO.PA,Renault,cash_flow,2023-12-31,1398000000.0,-175000000.0,-1170000000.0,0.0,,-3064000000.0,20677000000.0,-91000000.0,21774000000.0,-255000000.0,-751000000.0,-2978000000.0,-1467000000.0,,-73000000.0,-73000000.0,-175000000.0,-175000000.0,,-1170000000.0,,-1170000000.0,-1170000000.0,0.0,-2235000000.0,114000000.0,,22000000.0,22000000.0,0.0,-1417000000.0,282000000.0,-1699000000.0,4462000000.0,-869000000.0,-314000000.0,219000000.0,-71000000.0,-1386000000.0,-5480000000.0,,398000000.0,3188000000.0,3188000000.0,542000000.0,2315000000.0,62000000.0,266000000.0,71000000.0,523000000.0,,411000000.0,815000000.0,-404000000.0,-1365000000.0,,-1365000000.0,332000000.0,,,,,,,,,,,,,,,,,,,,,,,,,916000000.0,,,,,,,,,,,
RNO.PA,Renault,cash_flow,2022-12-31,929000000.0,-60000000.0,-240000000.0,2062000000.0,,-2684000000.0,21774000000.0,-23000000.0,21928000000.0,28000000.0,-159000000.0,-478000000.0,-2199000000.0,,,0.0,-60000000.0,-60000000.0,,1822000000.0,,1822000000.0,-240000000.0,2062000000.0,-3294000000.0,-771000000.0,,-38000000.0,,-38000000.0,-1031000000.0,410000000.0,-1441000000.0,3613000000.0,-479000000.0,-345000000.0,87000000.0,404000000.0,-481000000.0,-4885000000.0,,-311000000.0,3532000000.0,3532000000.0,-301000000.0,1604000000.0,1752000000.0,-1368000000.0,-283000000.0,524000000.0,,-211000000.0,47000000.0,-258000000.0,-1243000000.0,,-1243000000.0,172000000.0,,,,,,,,,,,,,,,,,,,,,,,,,784000000.0,,,,,,,,,,,
RNO.PA,Renault,cash_flow,2021-12-31,,-36000000.0,,,,,,-19000000.0,,,,,,,,,,-36000000.0,,,,,,,,-527000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-475000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAF.PA,Safran,cash_flow,2025-12-31,3921000000.0,-1358000000.0,-211000000.0,17000000.0,0.0,-1800000000.0,6789000000.0,,6514000000.0,-57000000.0,332000000.0,-2005000000.0,-13000000.0,,-1216000000.0,,-1358000000.0,-1358000000.0,0.0,636000000.0,830000000.0,-194000000.0,-211000000.0,17000000.0,-3384000000.0,,,,,,-1238000000.0,,-1238000000.0,5721000000.0,-1962000000.0,,,1071000000.0,1881000000.0,156000000.0,109000000.0,-149000000.0,1478000000.0,775000000.0,-5548000000.0,7177000000.0,,-810000000.0,,2976000000.0,703000000.0,-1584000000.0,66000000.0,-1650000000.0,-214000000.0,,-214000000.0,,,-348000000.0,,,,,,,,,,,,,,,,,-5000000.0,,,,,,,,,,,,,,,,,
SAF.PA,Safran,cash_flow,2024-12-31,3189000000.0,-1320000000.0,-863000000.0,56000000.0,0.0,-1544000000.0,6514000000.0,,6676000000.0,26000000.0,-188000000.0,-3073000000.0,-21000000.0,,-911000000.0,,-1320000000.0,-1320000000.0,0.0,-762000000.0,45000000.0,-807000000.0,-863000000.0,56000000.0,-1848000000.0,,,,,,-1044000000.0,,-1044000000.0,4733000000.0,-935000000.0,,,7000000.0,1459000000.0,204000000.0,106000000.0,285000000.0,1406000000.0,720000000.0,4637000000.0,-667000000.0,,-1452000000.0,,-304000000.0,686000000.0,-304000000.0,113000000.0,-417000000.0,-172000000.0,,-172000000.0,,,-328000000.0,,,,,,,,,,,,,,,,,22000000.0,,,,,,,,,,,,,,,,,
SAF.PA,Safran,cash_flow,2023-12-31,2945000000.0,-1535000000.0,-311000000.0,17000000.0,2000000.0,-1325000000.0,6676000000.0,360000000.0,6687000000.0,-1000000.0,-10000000.0,-2576000000.0,-5000000.0,,-564000000.0,,-1533000000.0,-1535000000.0,2000000.0,-455000000.0,-161000000.0,-294000000.0,-311000000.0,17000000.0,-1704000000.0,,,,,,-823000000.0,,-823000000.0,4270000000.0,-988000000.0,,,758000000.0,2252000000.0,210000000.0,89000000.0,-51000000.0,1484000000.0,690000000.0,-1817000000.0,3444000000.0,,-1494000000.0,,1221000000.0,794000000.0,-379000000.0,151000000.0,-530000000.0,-179000000.0,,-179000000.0,,,-323000000.0,,,,,,,,,,,,,,,,,-73000000.0,,,,,,,,,,,,,,,,,
SAF.PA,Safran,cash_flow,2022-12-31,2666000000.0,-270000000.0,-654000000.0,510000000.0,0.0,-879000000.0,6687000000.0,1558000000.0,5247000000.0,-2000000.0,1442000000.0,-815000000.0,-17000000.0,,-213000000.0,,-270000000.0,-270000000.0,0.0,-303000000.0,-159000000.0,-144000000.0,-654000000.0,510000000.0,-1288000000.0,,,,,,-498000000.0,,-498000000.0,3545000000.0,,,,729000000.0,2274000000.0,-880000000.0,,,1615000000.0,1615000000.0,4496000000.0,-2459000000.0,,-1545000000.0,,-682000000.0,,-409000000.0,248000000.0,-657000000.0,-98000000.0,,-98000000.0,,,-283000000.0,,,,,,,,,,,,,,,,,4207000000.0,,,,,,,,,,,,,,,,,
SAF.PA,Safran,cash_flow,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,263000000.0,263000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGO.PA,Saint-Gobain,cash_flow,2025-12-31,3448000000.0,-778000000.0,-1345000000.0,1275000000.0,240000000.0,-2190000000.0,7582000000.0,4000000.0,8460000000.0,-105000000.0,-777000000.0,-2617000000.0,81000000.0,,-1085000000.0,,-538000000.0,-778000000.0,240000000.0,-238000000.0,-168000000.0,-70000000.0,-1345000000.0,1275000000.0,-3798000000.0,69000000.0,,-1751000000.0,19000000.0,-1770000000.0,-1799000000.0,391000000.0,-2190000000.0,5638000000.0,,,,-104000000.0,-81000000.0,4000000.0,136000000.0,,2627000000.0,2627000000.0,21000000.0,2975000000.0,,-23000000.0,,,,-193000000.0,3000000.0,-196000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGO.PA,Saint-Gobain,cash_flow,2024-12-31,3486000000.0,-811000000.0,-1624000000.0,3674000000.0,222000000.0,-2083000000.0,8460000000.0,15000000.0,8602000000.0,-58000000.0,-99000000.0,-402000000.0,-83000000.0,,-1045000000.0,,-589000000.0,-811000000.0,222000000.0,2101000000.0,51000000.0,2050000000.0,-1624000000.0,3674000000.0,-5266000000.0,163000000.0,,-3301000000.0,30000000.0,-3331000000.0,-1925000000.0,158000000.0,-2083000000.0,5569000000.0,,,,-74000000.0,-97000000.0,36000000.0,13000000.0,,2631000000.0,2631000000.0,52000000.0,2934000000.0,,23000000.0,,,,-201000000.0,18000000.0,-219000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGO.PA,Saint-Gobain,cash_flow,2023-12-31,4064000000.0,-828000000.0,-1636000000.0,3322000000.0,213000000.0,-1971000000.0,8602000000.0,-39000000.0,6134000000.0,-93000000.0,2600000000.0,-205000000.0,4000000.0,,-1013000000.0,,-615000000.0,-828000000.0,213000000.0,2188000000.0,502000000.0,1686000000.0,-1636000000.0,3322000000.0,-3230000000.0,-36000000.0,,-1101000000.0,,-1101000000.0,-1890000000.0,81000000.0,-1971000000.0,6035000000.0,,,,492000000.0,258000000.0,39000000.0,75000000.0,,2395000000.0,2395000000.0,347000000.0,2756000000.0,,234000000.0,,,,-230000000.0,3000000.0,-233000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGO.PA,Saint-Gobain,cash_flow,2022-12-31,3790000000.0,-781000000.0,-1286000000.0,1624000000.0,222000000.0,-1921000000.0,6134000000.0,-12000000.0,6943000000.0,180000000.0,-977000000.0,-1850000000.0,52000000.0,,-833000000.0,,-559000000.0,-781000000.0,222000000.0,292000000.0,-46000000.0,338000000.0,-1286000000.0,1624000000.0,-4838000000.0,36000000.0,,-2997000000.0,416000000.0,-3413000000.0,-1832000000.0,89000000.0,-1921000000.0,5711000000.0,,,,145000000.0,1000000000.0,39000000.0,,,2442000000.0,2442000000.0,42000000.0,3101000000.0,,-855000000.0,,,,-93000000.0,6000000.0,-99000000.0,,,,,,,,,,,,,,,,,,,,,,,18000000.0,,,,,,,,,,,,,,,,,
SGO.PA,Saint-Gobain,cash_flow,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,,,,,,,,,,,,,,,,,
